place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
0137000,Huntsville,AL,180105,108618,56229,1087,4349,232,5166,4424,10512,169593,104516,55615,940,4287,194,260,3781
0137096,Hurtsboro,AL,553,161,385,3,0,0,3,1,12,541,161,374,3,0,0,2,1
0137264,Hytop,AL,354,324,1,16,0,0,12,1,12,342,324,1,16,0,0,0,1
0137312,Ider,AL,723,674,4,29,0,0,1,15,1,722,674,4,29,0,0,0,15
0137465,Indian Springs Village,AL,2363,2261,35,5,46,0,1,15,22,2341,2244,35,5,46,0,0,11
0137864,Irondale,AL,12349,6956,4369,41,177,1,626,179,961,11388,6670,4357,26,177,1,15,142
0138032,Ivalee,AL,879,845,14,4,0,0,9,7,12,867,843,14,4,0,0,3,3
0138152,Jackson,AL,5228,2868,2244,37,20,0,18,41,73,5155,2833,2230,37,18,0,0,37
0138248,Jacksons' Gap,AL,828,565,239,4,4,0,12,4,16,812,561,239,4,4,0,0,4
0138272,Jacksonville,AL,12548,8618,3362,65,164,20,80,239,284,12264,8466,3333,54,161,20,11,219
0138416,Jasper,AL,14352,11670,1929,43,107,27,382,194,628,13724,11462,1913,38,106,20,20,165
0138608,Jemison,AL,2585,2010,458,3,2,5,81,26,182,2403,1916,458,3,2,0,1,23
0139088,Joppa,AL,501,408,1,4,0,0,64,24,86,415,391,1,4,0,0,0,19
0139280,Kansas,AL,226,226,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0
0139472,Kellyton,AL,217,148,43,0,0,0,20,6,25,192,146,41,0,0,0,0,5
0139520,Kennedy,AL,447,373,64,0,1,0,1,8,4,443,370,64,0,1,0,0,8
0139784,Killen,AL,1108,1041,35,3,5,0,13,11,27,1081,1027,35,3,5,0,0,11
0139856,Kimberly,AL,2711,2608,49,12,16,0,8,18,22,2689,2595,49,12,16,0,0,17
0140072,Kinsey,AL,2198,1096,1011,7,3,0,47,34,88,2110,1069,1006,4,3,0,5,23
0140096,Kinston,AL,540,516,1,11,3,0,0,9,5,535,511,1,11,3,0,0,9
0140648,Ladonia,AL,3142,2717,308,23,9,0,37,48,86,3056,2674,305,22,9,0,2,44
0140672,La Fayette,AL,3003,879,2066,2,12,0,24,20,58,2945,868,2051,2,12,0,0,12
0140888,Lakeview,AL,143,124,0,5,0,0,0,14,0,143,124,0,5,0,0,0,14
0140928,Lake View,AL,1943,1824,81,2,14,0,4,18,12,1931,1816,81,2,14,0,1,17
0141296,Lanett,AL,6468,2542,3716,12,7,1,91,99,158,6310,2496,3694,11,7,0,16,86
0141368,Langston,AL,270,255,3,0,0,0,0,12,0,270,255,3,0,0,0,0,12
0141968,Leeds,AL,11773,9270,1688,42,69,11,462,231,774,10999,9026,1683,29,67,1,12,181
0142016,Leesburg,AL,1027,991,11,0,0,1,5,19,13,1014,986,11,0,0,1,0,16
0142160,Leighton,AL,729,316,388,2,1,0,5,17,4,725,316,388,2,1,0,1,17
0142304,Leroy,AL,911,716,183,2,0,0,3,7,2,909,715,183,2,0,0,3,6
0142352,Lester,AL,111,110,0,0,0,0,1,0,1,110,110,0,0,0,0,0,0
0142472,Level Plains,AL,2085,1569,258,11,31,4,102,110,229,1856,1461,256,11,31,4,2,91
0142640,Lexington,AL,735,723,0,4,1,0,0,7,6,729,717,0,4,1,0,0,7
0142808,Libertyville,AL,117,104,1,2,0,0,1,9,5,112,104,1,1,0,0,0,6
0143120,Lincoln,AL,6266,4595,1468,30,25,0,60,88,120,6146,4544,1462,29,25,0,7,79
0143240,Linden,AL,2123,1084,992,2,5,8,12,20,43,2080,1062,991,2,5,4,0,16
0143264,Lineville,AL,2395,1404,883,7,4,0,35,62,111,2284,1329,881,7,3,0,2,62
0143336,Lipscomb,AL,2210,487,1347,24,1,0,331,20,436,1774,404,1336,17,1,0,2,14
0143384,Lisman,AL,539,36,497,0,0,0,0,6,1,538,36,496,0,0,0,0,6
0143648,Littleville,AL,1011,976,7,7,6,0,4,11,18,993,962,7,7,6,0,0,11
0143720,Livingston,AL,3485,1206,2226,2,12,2,14,23,25,3460,1200,2223,2,12,1,0,22
0143744,Loachapoka,AL,180,106,67,0,5,0,0,2,2,178,105,67,0,5,0,0,1
0143816,Lockhart,AL,516,375,130,1,0,0,4,6,7,509,374,130,1,0,0,0,4
0143888,Locust Fork,AL,1186,1151,7,9,0,0,12,7,28,1158,1141,7,6,0,0,0,4
0144160,Lookout Mountain,AL,1621,1555,38,6,0,0,13,9,20,1601,1547,38,6,0,0,1,9
0144344,Louisville,AL,519,256,229,4,0,0,23,7,41,478,239,229,4,0,0,0,6
0144536,Lowndesboro,AL,115,88,24,0,0,0,3,0,1,114,87,24,0,0,0,3,0
0144608,Loxley,AL,1632,1377,154,11,9,1,55,25,83,1549,1361,151,10,9,1,0,17
0144728,Luverne,AL,2800,1752,828,7,154,8,22,29,53,2747,1735,826,7,154,1,1,23
0144800,Lynn,AL,659,646,0,2,0,0,1,10,6,653,643,0,2,0,0,0,8
0145208,McDonald Chapel,AL,717,400,282,0,4,0,11,20,20,697,393,282,0,4,0,1,17
0145316,Macedonia,AL,292,26,266,0,0,0,0,0,0,292,26,266,0,0,0,0,0
0145472,McIntosh,AL,238,88,132,10,1,0,4,3,7,231,88,131,10,1,0,0,1
0145496,McKenzie,AL,530,359,158,2,0,0,0,11,2,528,359,156,2,0,0,0,11
0145640,McMullen,AL,10,1,6,0,0,0,3,0,3,7,1,6,0,0,0,0,0
0145784,Madison,AL,42938,31757,6249,226,2993,42,558,1113,1834,41104,30666,6178,208,2974,41,77,960
0145904,Madrid,AL,350,311,30,2,3,0,4,0,11,339,304,30,2,3,0,0,0
0146072,Magnolia Springs,AL,723,696,1,4,3,0,14,5,20,703,690,1,1,3,0,4,4
0146192,Malcolm,AL,187,75,107,1,1,0,0,3,0,187,75,107,1,1,0,0,3
0146264,Malvern,AL,1448,1320,70,10,1,0,25,22,69,1379,1298,66,2,1,0,0,12
0146504,Maplesville,AL,708,488,202,1,0,0,5,12,8,700,487,202,1,0,0,3,7
0146600,Marbury,AL,1418,1307,54,2,0,0,25,30,54,1364,1280,54,2,0,0,1,27
0146696,Margaret,AL,4428,3423,853,13,37,0,37,65,71,4357,3398,850,12,37,0,7,53
0146768,Marion,AL,3686,1263,2363,7,23,1,8,21,71,3615,1213,2357,7,23,1,1,13
0147728,Maytown,AL,385,344,37,1,0,0,0,3,0,385,344,37,1,0,0,0,3
0147740,Meadowbrook,AL,8769,8136,343,8,185,2,27,68,138,8631,8029,342,8,184,2,1,65
0147848,Megargel,AL,62,57,2,2,0,0,0,1,0,62,57,2,2,0,0,0,1
0148052,Memphis,AL,29,0,29,0,0,0,0,0,0,29,0,29,0,0,0,0,0
0148064,Mentone,AL,360,332,7,5,0,0,1,15,2,358,332,7,5,0,0,0,14
0148112,Meridianville,AL,6021,4596,1112,40,100,10,43,120,164,5857,4501,1094,39,98,10,3,112
0148376,Midfield,AL,5365,880,4379,6,12,0,38,50,77,5288,845,4374,3,12,0,6,48
0148400,Midland City,AL,2344,1650,546,12,10,0,39,87,95,2249,1605,545,12,10,0,4,73
0148424,Midway,AL,499,53,444,0,0,0,0,2,3,496,53,441,0,0,0,0,2
0148616,Mignon,AL,1284,833,348,1,6,0,67,29,88,1196,816,348,1,5,0,3,23
0148712,Millbrook,AL,14640,10863,3155,52,120,7,146,297,410,14230,10653,3142,52,118,4,14,247
0148784,Millerville,AL,278,255,21,0,2,0,0,0,0,278,255,21,0,2,0,0,0
0148808,Millport,AL,1049,679,353,1,0,1,1,14,10,1039,676,348,1,0,1,0,13
0148832,Millry,AL,546,330,207,3,1,0,0,5,2,544,329,206,3,1,0,0,5
0149072,Minor,AL,1094,849,229,3,0,0,7,6,16,1078,840,229,3,0,0,1,5
0150000,Mobile,AL,195111,87723,98691,623,3427,77,1762,2808,4600,190511,85613,98202,572,3409,57,219,2439
0150192,Monroeville,AL,6519,2746,3631,21,19,0,21,81,51,6468,2726,3623,21,19,0,5,74
0150312,Montevallo,AL,6323,4438,1556,18,39,1,159,112,363,5960,4254,1547,18,39,1,6,95
0151000,Montgomery,AL,205764,76656,116524,512,4609,164,4601,2698,7998,197766,74227,116001,449,4580,79,184,2246
0151096,Moody,AL,11726,10348,912,38,166,0,91,171,247,11479,10216,908,27,166,0,9,153
0151216,Moores Mill,AL,5682,4031,1286,65,87,4,51,158,134,5548,3962,1280,64,87,4,4,147
0151264,Mooresville,AL,53,50,3,0,0,0,0,0,0,53,50,3,0,0,0,0,0
0151456,Morris,AL,1859,1817,19,1,5,0,10,7,20,1839,1809,19,0,5,0,0,6
0151468,Morrison Crossroads,AL,219,203,5,0,1,0,10,0,12,207,200,5,0,1,0,1,0
0151520,Mosses,AL,1029,15,1007,0,0,0,6,1,19,1010,15,995,0,0,0,0,0
0151600,Moulton,AL,3471,2713,454,141,13,0,8,142,57,3414,2667,453,140,13,0,3,138
0151648,Moundville,AL,2427,1365,981,17,16,0,14,34,43,2384,1339,978,15,16,0,4,32
0151696,Mountain Brook,AL,20413,19848,210,13,190,0,38,114,198,20215,19692,206,13,190,0,6,108
0152320,Mount Olive,AL,371,278,86,2,0,0,0,5,2,369,276,86,2,0,0,0,5
0152344,Mount Olive,AL,4079,3987,41,10,11,1,7,22,22,4057,3974,41,9,11,1,1,20
0152608,Mount Vernon,AL,1574,368,1159,27,1,0,2,17,11,1563,362,1155,27,1,0,1,17
0152680,Movico,AL,305,8,295,1,0,0,0,1,0,305,8,295,1,0,0,0,1
0152776,Mulga,AL,836,677,141,1,0,0,6,11,5,831,675,141,0,0,0,4,11
0152848,Munford,AL,1292,1065,202,7,0,0,1,17,13,1279,1054,200,7,0,0,1,17
0153016,Muscle Shoals,AL,13146,10602,2014,36,117,6,165,206,351,12795,10454,2000,35,112,6,14,174
0153112,Myrtlewood,AL,130,111,18,0,0,0,0,1,4,126,107,18,0,0,0,0,1
0153208,Nanafalia,AL,94,54,38,0,0,0,0,2,0,94,54,38,0,0,0,0,2
0153232,Nances Creek,AL,407,402,0,2,0,0,0,3,3,404,400,0,1,0,0,0,3
0153256,Napier Field,AL,354,282,57,6,6,0,0,3,7,347,275,57,6,6,0,0,3
0153376,Natural Bridge,AL,37,37,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0
0153400,Nauvoo,AL,221,219,0,0,1,0,0,1,6,215,213,0,0,1,0,0,1
0153448,Nectar,AL,345,330,7,2,2,0,0,4,16,329,318,3,2,2,0,0,4
0153472,Needham,AL,94,93,0,1,0,0,0,0,0,94,93,0,1,0,0,0,0
0153784,Newbern,AL,186,59,125,0,0,0,2,0,4,182,59,123,0,0,0,0,0
0153856,New Brockton,AL,1146,803,241,63,6,0,2,31,29,1117,780,240,63,6,0,0,28
0154168,New Hope,AL,2810,2632,7,70,9,0,21,71,40,2770,2618,7,69,9,0,0,67
0154312,New Market,AL,1597,1413,107,22,3,2,30,20,70,1527,1379,102,22,3,1,0,20
0154432,New Site,AL,773,663,97,3,0,0,5,5,6,767,663,97,3,0,0,0,4
0154480,Newton,AL,1511,1263,197,10,7,3,0,31,22,1489,1242,197,10,7,3,0,30
0154582,New Union,AL,955,907,2,3,0,0,32,11,40,915,903,2,3,0,0,0,7
0154600,Newville,AL,539,288,216,0,0,0,24,11,45,494,270,216,0,0,0,0,8
0155044,North Courtland,AL,632,15,611,0,0,0,0,6,0,632,15,611,0,0,0,0,6
0155152,North Johns,AL,145,72,67,6,0,0,0,0,0,145,72,67,6,0,0,0,0
0155200,Northport,AL,23330,15960,6278,60,247,77,457,251,957,22373,15586,6243,46,241,42,18,197
0155440,Notasulga,AL,965,627,321,1,1,0,7,8,8,957,627,321,1,1,0,0,7
0155752,Oak Grove,AL,528,482,37,0,4,0,4,1,6,522,480,37,0,4,0,0,1
0155848,Oak Hill,AL,26,8,18,0,0,0,0,0,0,26,8,18,0,0,0,0,0
0155992,Oakman,AL,789,638,145,1,0,0,1,4,1,788,638,145,1,0,0,0,4
0156400,Odenville,AL,3585,3376,82,12,25,0,38,52,77,3508,3342,82,9,25,0,3,47
0156472,Ohatchee,AL,1170,1101,38,7,0,0,0,24,7,1163,1095,38,6,0,0,0,24
0157000,Oneonta,AL,6567,5526,391,36,30,2,499,83,1046,5521,5008,382,26,30,2,9,64
0157024,Onycha,AL,184,176,0,0,0,0,0,8,0,184,176,0,0,0,0,0,8
0157048,Opelika,AL,26477,13400,11513,69,456,47,651,341,1166,25311,13033,11463,55,453,18,25,264
0157120,Opp,AL,6659,5390,1110,40,19,0,17,83,62,6597,5357,1107,36,19,0,2,76
0157144,Orange Beach,AL,5441,5132,31,40,41,2,75,120,144,5297,5074,29,38,41,2,4,109
0157240,Orrville,AL,204,77,127,0,0,0,0,0,0,204,77,127,0,0,0,0,0
0157384,Our Town,AL,641,548,82,9,0,0,0,2,3,638,545,82,9,0,0,0,2
0157504,Owens Cross Roads,AL,1521,1392,55,15,5,0,9,45,34,1487,1371,51,15,4,0,1,45
0157576,Oxford,AL,21348,17187,2682,86,237,7,837,312,1408,19940,16695,2656,70,233,7,24,255
0157648,Ozark,AL,14907,9658,4497,97,133,6,124,392,472,14435,9417,4461,90,130,6,11,320
0157696,Paint Rock,AL,210,194,2,4,0,0,0,10,0,210,194,2,4,0,0,0,10
0157912,Panola,AL,144,3,141,0,0,0,0,0,0,144,3,141,0,0,0,0,0
0158272,Parrish,AL,982,693,255,5,5,0,2,22,5,977,692,255,4,5,0,1,20
0158848,Pelham,AL,21352,17344,1598,66,516,14,1469,345,3174,18178,15776,1579,49,509,13,29,223
0158896,Pell City,AL,12695,10252,1975,36,96,19,135,182,293,12402,10117,1963,36,96,15,21,154
0158968,Pennington,AL,221,111,110,0,0,0,0,0,0,221,111,110,0,0,0,0,0
0159016,Penton,AL,201,140,50,0,0,0,10,1,9,192,140,50,0,0,0,1,1
0159088,Perdido Beach,AL,581,559,1,1,1,1,1,17,12,569,549,1,1,1,1,0,16
0159232,Peterman,AL,89,77,8,1,0,0,0,3,0,89,77,8,1,0,0,0,3
0159328,Petrey,AL,58,53,5,0,0,0,0,0,0,58,53,5,0,0,0,0,0
0159472,Phenix City,AL,32822,15995,15285,110,220,56,449,707,1316,31506,15391,15162,94,213,51,30,565
0159496,Phil Campbell,AL,1148,1093,2,5,0,0,34,14,46,1102,1081,2,5,0,0,0,14
0159592,Pickensville,AL,608,220,386,2,0,0,0,0,0,608,220,386,2,0,0,0,0
0159640,Piedmont,AL,4878,4242,489,22,6,1,24,94,65,4813,4214,481,21,6,1,4,86
0159760,Pike Road,AL,5406,3702,1551,7,76,2,27,41,69,5337,3672,1542,7,76,1,0,39
0159832,Pinckard,AL,647,542,82,4,3,0,5,11,11,636,538,82,4,3,0,0,9
0159880,Pine Apple,AL,132,97,32,1,1,1,0,0,0,132,97,32,1,1,1,0,0
0160240,Pine Hill,AL,975,447,519,4,1,0,1,3,7,968,442,518,4,1,0,1,2
0160264,Pine Level,AL,4183,3848,191,9,20,4,31,80,72,4111,3813,191,9,19,4,5,70
0160372,Pine Ridge,AL,282,246,5,0,0,1,26,4,59,223,215,5,0,0,1,0,2
0160648,Pinson,AL,7163,5660,1221,16,32,2,157,75,267,6896,5572,1213,15,32,2,2,60
0160720,Pisgah,AL,722,696,1,11,2,0,0,12,3,719,693,1,11,2,0,0,12
0161008,Pleasant Grove,AL,10110,5427,4534,35,18,2,22,72,57,10053,5406,4524,29,18,1,7,68
0161038,Pleasant Groves,AL,420,400,0,11,0,0,1,8,2,418,400,0,10,0,0,0,8
0161488,Point Clear,AL,2125,1250,841,1,12,0,11,10,20,2105,1244,838,1,12,0,2,8
0161536,Pollard,AL,137,81,38,1,0,0,16,1,29,108,68,38,1,0,0,0,1
0162075,Powell,AL,955,881,22,11,0,4,14,23,41,914,858,22,11,0,0,0,23
0162328,Prattville,AL,33960,26665,5659,143,479,30,383,601,1039,32921,26117,5620,129,476,23,39,517
0162472,Priceville,AL,2658,2491,51,19,26,0,36,35,59,2599,2473,51,18,26,0,1,30
0162496,Prichard,AL,22659,2825,19442,86,18,1,82,205,170,22489,2803,19380,84,16,0,23,183
0162688,Providence,AL,223,181,29,0,0,3,6,4,7,216,180,29,0,0,3,0,4
0162952,Putnam,AL,193,45,140,5,0,0,0,3,0,193,45,140,5,0,0,0,3
0163216,Ragland,AL,1639,1357,252,1,2,0,13,14,5,1634,1353,252,1,2,0,12,14
0163288,Rainbow City,AL,9602,8388,695,42,247,3,94,133,232,9370,8265,685,42,247,3,18,110
0163336,Rainsville,AL,4948,4707,10,47,11,5,102,66,188,4760,4628,9,46,11,0,4,62
0163408,Ranburne,AL,409,405,0,1,0,0,0,3,1,408,404,0,1,0,0,0,3
0163495,Ray,AL,443,292,72,1,5,12,60,1,77,366,290,72,1,3,0,0,0
0163576,Red Bay,AL,3158,2921,39,10,4,1,123,60,160,2998,2889,39,8,4,1,5,52
0163730,Redland,AL,3736,3087,481,12,62,2,36,56,86,3650,3035,478,12,60,2,10,53
0163768,Red Level,AL,487,442,44,0,0,0,1,0,4,483,439,44,0,0,0,0,0
0163912,Redstone Arsenal,AL,1946,1345,404,23,33,7,57,77,209,1737,1232,377,20,33,7,6,62
0163984,Reece City,AL,653,610,13,7,6,0,7,10,5,648,610,13,7,6,0,2,10
0164040,Reeltown,AL,766,631,116,1,1,0,9,8,21,745,621,116,1,1,0,0,6
0164104,Reform,AL,1702,861,821,2,0,0,6,12,15,1687,858,816,2,0,0,0,11
0164152,Rehobeth,AL,1297,1244,19,10,2,0,10,12,32,1265,1229,18,6,2,0,0,10
0164368,Repton,AL,282,152,123,0,0,0,0,7,1,281,152,122,0,0,0,0,7
0164656,Ridgeville,AL,112,36,66,0,2,2,2,4,7,105,36,64,0,2,0,0,3
0164776,River Falls,AL,526,320,184,4,0,0,7,11,8,518,320,184,4,0,0,0,10
0164920,Riverside,AL,2208,1931,235,4,16,0,3,19,24,2184,1916,229,4,16,0,0,19
0165016,Riverview,AL,184,183,0,0,0,0,0,1,3,181,180,0,0,0,0,0,1
0165040,Roanoke,AL,6074,3499,2459,15,35,0,10,56,71,6003,3443,2457,15,35,0,1,52
0165208,Robertsdale,AL,5276,4500,283,44,24,0,324,101,488,4788,4355,276,37,24,0,25,71
0165412,Rock Creek,AL,1456,1419,12,10,1,3,0,11,0,1456,1419,12,10,1,3,0,11
0165472,Rockford,AL,477,298,179,0,0,0,0,0,6,471,293,178,0,0,0,0,0
0165592,Rock Mills,AL,600,584,9,0,0,0,1,6,11,589,574,9,0,0,0,0,6
0165784,Rockville,AL,43,42,1,0,0,0,0,0,1,42,41,1,0,0,0,0,0
0166216,Rogersville,AL,1257,1147,77,13,8,0,2,10,21,1236,1130,77,12,8,0,0,9
0166408,Rosa,AL,316,302,1,0,0,0,9,4,14,302,297,1,0,0,0,0,4
0167056,Russellville,AL,9830,6730,907,83,28,2,1902,178,2560,7270,6200,897,29,19,1,20,104
0167176,Rutledge,AL,467,344,107,0,5,0,6,5,10,457,341,106,0,5,0,0,5
0167536,St. Florian,AL,413,401,10,0,0,0,0,2,1,412,400,10,0,0,0,0,2
0167584,St. Stephens,AL,495,312,178,0,2,0,0,3,3,492,310,178,0,2,0,0,2
0167608,Saks,AL,10744,8135,2084,47,82,3,181,212,370,10374,7996,2050,44,80,3,14,187
0167800,Samson,AL,1940,1422,348,22,7,0,100,41,161,1779,1369,348,17,7,0,2,36
0167920,Sand Rock,AL,560,546,0,4,0,0,6,4,16,544,536,0,4,0,0,0,4
0168016,Sanford,AL,241,234,1,1,0,0,0,5,3,238,231,1,1,0,0,0,5
0168160,Saraland,AL,13405,11225,1604,104,84,10,197,181,336,13069,11094,1601,102,83,0,10,179
0168280,Sardis City,AL,1704,1673,6,1,6,0,8,10,12,1692,1668,6,1,6,0,1,10
0168352,Satsuma,AL,6168,5473,489,72,39,3,23,69,67,6101,5439,486,72,37,3,1,63
0168736,Scottsboro,AL,14770,13258,681,112,117,34,297,271,522,14248,13093,672,98,106,27,6,246
0169000,Section,AL,770,735,0,12,5,0,3,15,7,763,731,0,12,5,0,0,15
0169120,Selma,AL,20756,3741,16671,34,122,5,26,157,125,20631,3716,16599,33,121,5,11,146
0169180,Selmont-West Selmont,AL,2671,119,2509,3,0,0,29,11,41,2630,110,2505,3,0,0,1,11
0169648,Sheffield,AL,9039,6298,2426,25,31,6,99,154,211,8828,6220,2409,24,31,1,3,140
0169672,Shelby,AL,1044,944,72,2,2,0,7,17,24,1020,934,70,1,2,0,0,13
0169840,Shiloh,AL,274,261,4,8,0,0,1,0,2,272,260,4,8,0,0,0,0
0169978,Shoal Creek,AL,1400,1293,67,2,31,0,5,2,19,1381,1279,67,2,31,0,0,2
0170128,Shorter,AL,474,89,377,0,3,0,0,5,5,469,88,373,0,3,0,0,5
0170416,Silas,AL,452,321,131,0,0,0,0,0,0,452,321,131,0,0,0,0,0
0170536,Silverhill,AL,706,666,12,1,2,1,20,4,40,666,646,12,1,2,1,0,4
0170632,Sims Chapel,AL,153,109,0,38,1,0,3,2,3,150,109,0,38,1,0,0,2
0170704,Sipsey,AL,437,280,145,0,2,0,1,9,4,433,280,145,0,2,0,0,6
0170896,Skyline,AL,851,811,0,18,0,0,10,12,18,833,802,0,18,0,0,1,12
0171040,Slocomb,AL,1980,1430,447,15,2,0,52,34,94,1886,1393,446,14,2,0,0,31
0171190,Smiths Station,AL,4926,3956,782,33,25,2,29,99,137,4789,3880,768,31,22,1,4,83
0171201,Smoke Rise,AL,1825,1788,9,9,1,0,3,15,13,1812,1777,9,9,1,0,2,14
0171280,Snead,AL,835,808,1,4,1,0,7,14,15,820,803,1,1,1,0,0,14
0171496,Somerville,AL,724,681,24,8,0,0,0,11,1,723,681,24,7,0,0,0,11
0171832,Southside,AL,8412,8121,123,15,56,3,34,60,107,8305,8058,123,15,56,1,0,52
0171900,South Vinemont,AL,749,623,1,9,15,0,97,4,177,572,545,1,9,13,0,1,3
0171976,Spanish Fort,AL,6798,6183,324,39,96,15,49,92,161,6637,6085,322,38,95,14,9,74
0172408,Spring Garden,AL,238,229,5,0,0,0,0,4,0,238,229,5,0,0,0,0,4
0172600,Springville,AL,4080,3820,192,11,17,3,2,35,27,4053,3796,191,11,17,3,0,35
0172672,Spruce Pine,AL,222,216,0,0,0,0,4,2,13,209,209,0,0,0,0,0,0
0172720,Standing Rock,AL,168,165,1,0,0,0,0,2,2,166,163,1,0,0,0,0,2
0172888,Steele,AL,1043,987,4,4,0,1,34,13,53,990,970,4,4,0,1,0,11
0173056,Sterrett,AL,712,674,28,0,0,0,2,8,5,707,674,28,0,0,0,0,5
0173080,Stevenson,AL,2046,1510,356,22,9,7,53,89,79,1967,1504,355,22,8,0,3,75
0173152,Stewartville,AL,1767,1678,61,13,0,0,0,15,7,1760,1671,61,13,0,0,0,15
0173728,Sulligent,AL,1927,1509,371,2,0,0,6,39,15,1912,1503,370,2,0,0,1,36
0173848,Sumiton,AL,2520,2349,101,9,6,1,14,40,20,2500,2347,101,9,6,1,0,36
0173872,Summerdale,AL,862,745,50,12,1,0,21,33,44,818,729,50,12,1,0,0,26
0174160,Susan Moore,AL,763,683,0,4,3,1,59,13,73,690,674,0,4,2,1,0,9
0174304,Sweet Water,AL,258,235,20,0,0,0,3,0,3,255,235,20,0,0,0,0,0
0174352,Sylacauga,AL,12749,8487,3846,46,65,0,166,139,289,12460,8397,3837,39,63,0,8,116
0174400,Sylvania,AL,1837,1592,4,14,4,4,138,81,206,1631,1553,4,14,4,0,0,56
0174424,Sylvan Springs,AL,1542,1500,21,8,0,0,2,11,8,1534,1494,21,8,0,0,0,11
0174592,Talladega,AL,15676,7477,7639,45,75,1,244,195,529,15147,7287,7588,29,72,1,19,151
0174616,Talladega Springs,AL,166,149,13,0,0,0,0,4,0,166,149,13,0,0,0,0,4
0174688,Tallassee,AL,4819,3489,1127,20,31,6,82,64,145,4674,3442,1117,20,31,4,7,53
0174976,Tarrant,AL,6397,2495,3345,50,18,48,342,99,578,5819,2349,3330,25,18,20,3,74
0175096,Taylor,AL,2375,2077,171,18,3,0,56,50,124,2251,2031,161,18,2,0,1,38
0175768,Theodore,AL,6130,4884,817,69,150,3,70,137,198,5932,4769,816,69,150,2,0,126
0175936,Thomaston,AL,417,184,222,6,2,0,0,3,1,416,183,222,6,2,0,0,3
0175960,Thomasville,AL,4209,1971,2158,10,30,2,18,20,54,4155,1951,2148,7,30,2,2,15
0176080,Thorsby,AL,1980,1777,112,1,11,1,66,12,113,1867,1733,111,1,10,1,2,9
0176200,Tibbie,AL,41,36,0,3,0,2,0,0,2,39,36,0,3,0,0,0,0
0176208,Tidmore Bend,AL,1245,1163,52,9,2,0,2,17,12,1233,1153,52,9,2,0,1,16
0176320,Tillmans Corner,AL,17398,14309,1989,99,367,25,274,335,662,16736,13996,1961,93,360,17,28,281
0176584,Town Creek,AL,1100,576,396,23,1,0,48,56,72,1028,570,389,17,1,0,2,49
0176632,Toxey,AL,137,94,43,0,0,0,0,0,2,135,92,43,0,0,0,0,0
0176680,Trafford,AL,646,599,40,1,0,0,1,5,6,640,598,38,1,0,0,0,3
0176824,Triana,AL,496,106,369,2,0,0,12,7,19,477,103,366,2,0,0,0,6
0176872,Trinity,AL,2095,1857,140,23,5,1,35,34,70,2025,1822,139,23,5,1,1,34
0176920,Troy,AL,18033,9919,7035,73,606,8,142,250,357,17676,9794,6980,66,602,4,11,219
0176944,Trussville,AL,19933,17997,1313,34,321,18,100,150,250,19683,17864,1300,33,317,16,13,140
0177256,Tuscaloosa,AL,90468,48684,37543,220,1666,22,1352,981,2705,87763,47574,37417,190,1659,19,74,830
0177280,Tuscumbia,AL,8423,6394,1783,33,28,0,41,144,116,8307,6350,1752,33,28,0,6,138
0177304,Tuskegee,AL,9865,191,9454,8,50,0,31,131,126,9739,173,9395,7,50,0,3,111
0177352,Twin,AL,399,391,0,0,0,0,6,2,11,388,385,0,0,0,0,1,2
0177580,Underwood-Petersville,AL,3247,2965,200,8,21,0,14,39,31,3216,2955,197,8,20,0,1,35
0177616,Union,AL,237,8,226,2,0,0,1,0,1,236,8,226,2,0,0,0,0
0177784,Union Grove,AL,77,72,0,0,0,0,5,0,5,72,72,0,0,0,0,0,0
0177880,Union Springs,AL,3980,514,2859,6,17,43,508,33,676,3304,420,2843,3,17,4,3,14
0177904,Uniontown,AL,1775,162,1608,0,0,0,0,5,8,1767,161,1601,0,0,0,0,5
0178120,Uriah,AL,294,206,61,12,1,0,0,14,6,288,203,61,9,1,0,0,14
0178204,Valley,AL,9524,6092,3143,9,111,8,60,101,162,9362,6010,3140,7,111,6,3,85
0178232,Valley Grande,AL,4020,3025,924,16,15,0,8,32,21,3999,3016,922,16,14,0,1,30
0178240,Valley Head,AL,558,513,10,5,1,0,13,16,17,541,509,10,4,1,0,1,16
0178264,Vance,AL,1529,1358,110,6,9,0,26,20,86,1443,1301,109,3,9,0,1,20
0178312,Vandiver,AL,1135,1111,8,2,1,0,5,8,16,1119,1101,8,2,1,0,1,6
0178480,Vernon,AL,2000,1587,361,5,0,0,23,24,34,1966,1577,361,5,0,0,3,20
0178552,Vestavia Hills,AL,34033,30758,1279,67,1304,6,276,343,835,33198,30245,1274,60,1300,6,25,288
0178984,Vina,AL,358,339,4,1,2,0,1,11,8,350,339,4,1,2,0,0,4
0179008,Vincent,AL,1988,1565,394,7,2,0,1,19,13,1975,1555,394,5,2,0,0,19
0179032,Vinegar Bend,AL,192,29,152,5,1,0,0,5,0,192,29,152,5,1,0,0,5
0179272,Vredenburgh,AL,312,21,290,1,0,0,0,0,4,308,21,286,1,0,0,0,0
